user_id,feed_id,favourite_team,favourite_club,like_count,comment_count,share_count,player_id,match_id,cid,media_type,hour_of_day,day_of_week,is_weekend,recency_seconds
13143,825181,25,593,3,0,0,53601,78617,128756,image,8,3,0,28711.038195
1262120,2298492,25,646,20,0,0,115284,87738,129413,text,15,0,0,43056.232231
739315,1525987,25,123216,5,17,0,119,87016,129438,text,7,6,1,76979.99963
1491144,2246524,25,646,2,1,0,1104,87735,129413,image,18,5,1,649.375138
1130853,1347949,25,646,10,0,0,43037,87285,129450,image,17,0,0,476.662845
1393463,2791660,25,unknown,21,0,0,90910,87747,129413,text,17,1,0,40359.877242
775078,5327402,25,593,2,0,0,93782,90093,129592,text,17,0,0,53.138597
1131547,2393283,25,610,14,0,0,388,87742,129413,text,11,4,0,58217.309666
1258803,2523095,25,646,21,1,0,55237,87745,129413,text,17,6,1,38177.322006
1131547,2393447,25,610,14,1,0,123,87742,129413,text,12,4,0,57144.979408
1131144,2306506,25,646,23,5,3,90739,87738,129413,image,18,0,0,1196.737629
1654889,5263383,unknown,unknown,9,3,2,1933,83786,129304,text,15,6,1,4041.138594
1722083,4229218,25,646,3,0,0,90351,89824,129413,text,11,4,0,9615.775641
739315,1804241,25,123216,8,0,0,94008,87710,129413,text,15,6,1,48003.34216
1178073,1711686,25,646,2,0,0,127,87705,129413,text,16,2,0,1076.50497
1262120,1829849,25,646,19,4,0,727,87711,129413,text,17,0,0,6800.931644
1131144,2791710,25,646,23,20,4,163,87747,129413,text,17,1,0,48638.783135
2337057,3873294,unknown,610,2,1,2,638,89818,129413,text,9,6,1,32.848588
2316550,3349895,25,646,5,1,2,125,87756,129413,text,15,2,0,3440.477781
151236,820502,unknown,658,1,0,0,43565,78613,128756,text,11,6,1,13.007635
2316550,2667389,25,646,4,1,0,133475,87746,129413,text,16,0,0,1620.553587
1131547,3007216,25,610,10,0,0,93855,87750,129413,text,13,4,0,1832.421496
1130853,3011258,25,646,14,0,5,93855,87750,129413,text,14,4,0,407.961072
212590,1144767,25,123216,2,1,0,1923,85551,129372,text,12,4,0,165941.660494
1832515,2628022,25,646,31,0,0,48348,87746,129413,text,12,0,0,1304.705699
2316550,3139408,25,646,3,0,0,93570,87752,129413,text,11,6,1,382.589245
2037145,4466433,unknown,unknown,2,0,0,46124,89827,129413,image,20,6,1,39308.048237
148669,2031867,25,593,2,0,0,638,87722,129413,text,17,2,0,42976.360209
150898,1656303,25,646,3,0,0,102210,87702,129413,text,15,6,1,7332.866457
1722083,2282776,25,646,3,0,0,115,87737,129413,image,2,0,0,9909.213607
1934782,3171448,25,unknown,2,2,0,94189,87753,129413,text,18,6,1,816.043065
1258803,1823890,25,646,18,0,0,597,87711,129413,text,15,0,0,13488.815156
2316550,4074558,25,646,2,1,2,163,89822,129413,text,13,2,0,3214.481917
1491144,1497148,25,646,13,0,0,1923,87015,129438,text,3,3,0,9465.104326
1934782,3292036,25,unknown,3,2,0,47,87755,129413,text,17,1,0,11301.237438
2037145,4112142,unknown,unknown,3,0,0,115,89822,129413,image,2,3,0,7120.180528
150898,803364,25,646,1,1,0,607,74799,128532,image,2,5,1,2013.242477
150898,1507669,25,646,8,1,0,44690,87293,129450,text,15,4,0,8984.849363
1491144,3139835,25,646,9,1,0,94457,87752,129413,text,11,6,1,2833.398061
1130853,2525326,25,646,17,1,0,119,87745,129413,text,17,6,1,56896.138623
1258962,1742219,25,unknown,19,0,0,95635,87707,129413,text,15,4,0,15554.866622
1258803,1771262,25,646,18,0,0,1157,87708,129413,text,11,5,1,3750.82934
2020213,4299422,25,627,3,0,0,119,89824,129413,image,2,5,1,677.608933
1722083,4558149,25,646,6,0,0,810,89829,129413,text,13,1,0,74521.562636
1266721,2168661,25,unknown,22,0,0,94184,87731,129413,text,12,2,0,1535.740922
1130853,2304554,25,646,19,19,10,55705,87738,129413,image,18,0,0,46581.363249
1678681,2190413,unknown,658,2,0,0,388,87732,129413,text,11,3,0,32.581434
148669,1659986,25,593,2,0,0,388,87701,129413,text,16,6,1,276.985173
149539,684871,25,658,1,0,0,90664,76393,128590,text,17,4,0,3125.158924
1832515,3030393,25,646,26,6,5,90233,87750,129413,text,19,4,0,35828.035723
775078,2063329,25,593,2,0,0,94571,87724,129413,image,16,4,0,570.547978
1262986,3907231,25,unknown,17,1,1,661,89819,129413,image,18,6,1,38415.175968
1832515,2366629,25,646,17,0,0,1140,87741,129413,text,14,3,0,84.012168
1258803,2154600,25,646,31,0,0,90640,87730,129413,text,15,1,0,40637.656194
1262986,1807316,25,unknown,13,0,0,90363,87710,129413,text,17,6,1,10946.66293
1108265,1982439,25,593,2,0,0,119,87720,129413,image,16,0,0,272.044946
1264110,1789198,25,610,15,0,0,652,87709,129413,text,9,6,1,39663.764581
1131144,3410022,25,646,15,2,4,54475,87757,129413,text,15,3,0,50915.869224
1131547,2509176,25,610,13,0,0,727,87744,129413,text,14,6,1,22608.628919
1491144,4078719,25,646,1,0,4,775,89822,129413,text,14,2,0,70.702614
739315,2486281,25,123216,7,0,0,112853,87744,129413,text,10,6,1,71390.455517
1654889,2495690,unknown,unknown,13,0,0,111930,87744,129413,text,11,6,1,56887.225165
150898,1255891,25,646,5,0,0,44708,87283,129450,text,11,4,0,23.00766
212590,1713817,25,123216,9,0,0,159,87705,129413,image,17,2,0,2511.004907
1654889,1799269,unknown,unknown,14,0,0,94184,87710,129413,text,13,6,1,19925.916767
1654889,2296100,unknown,unknown,21,3,1,127,87738,129413,image,15,0,0,5284.647368
1130778,1904837,25,593,3,0,0,727,87715,129413,text,13,4,0,22328.999593
1614802,1745607,unknown,unknown,2,0,0,1081,87707,129413,text,16,4,0,5.108748
1264110,1784298,25,610,18,0,0,90233,87708,129413,text,18,5,1,5703.537597
739315,5233646,25,123216,7,0,0,90008,90091,129592,text,6,6,1,76647.854147
1393218,2272876,unknown,unknown,16,0,0,58733,87737,129413,text,15,6,1,49107.604812
1722083,2481854,25,646,1,0,0,727,87744,129413,text,8,6,1,74940.880844
1264110,1846597,25,610,17,0,0,1098,87712,129413,text,18,1,0,5279.4499
1722083,4462585,25,646,6,0,0,46124,89827,129413,text,19,6,1,40234.111708
151236,1484430,unknown,658,1,0,0,1081,87015,129438,text,11,2,0,7.932587
212590,2148626,25,123216,7,0,0,81,87730,129413,text,11,1,0,1894.49712
151119,4130481,25,123216,1,1,4,134428,89823,129413,text,11,3,0,325.759281
1614802,1742051,unknown,unknown,3,0,0,90351,87707,129413,text,15,4,0,7.027151
1258962,2640313,25,unknown,14,0,0,94184,87746,129413,text,13,0,0,53719.375893
212590,1390890,25,123216,3,6,0,46821,87288,129450,text,16,3,0,335.404263
1130930,4986261,25,610,8,0,0,654,89833,129413,text,16,1,0,12794.299354
1491144,1658981,25,646,11,0,0,90363,87702,129413,text,16,6,1,1150.724533
1262120,1809502,25,646,14,0,0,123,87710,129413,image,17,6,1,7532.504103
1131144,2485466,25,646,9,0,0,115,87744,129413,text,9,6,1,6503.808372
1131144,1621888,25,646,8,0,0,143107,83770,129302,text,9,4,0,20144.33795
1131144,4561378,25,646,3,2,2,1098,89829,129413,image,14,1,0,2292.419116
1654889,2175446,unknown,unknown,20,0,0,113386,87731,129413,text,15,2,0,41235.535149
775078,2042382,25,593,2,0,0,93389,87723,129413,image,15,3,0,628.361925
1131144,1872726,25,646,16,0,0,90381,87713,129413,text,15,2,0,13277.563569
739315,1627882,25,123216,5,0,0,90351,87700,129413,text,15,5,1,9038.274583
2337057,3349219,unknown,610,5,0,2,93570,87756,129413,text,15,2,0,8815.182979
1722083,2398965,25,646,8,0,0,94251,87742,129413,image,15,4,0,49096.908205
1470397,1693756,unknown,unknown,2,0,0,94810,87704,129413,text,16,1,0,1770.619703
151119,4701699,25,123216,0,3,0,123225,89830,129413,image,19,3,0,38252.441598
150898,1454337,25,646,2,0,0,44680,87291,129450,text,14,0,0,433.303459
1470397,1471749,unknown,unknown,2,1,0,119,87014,129438,text,13,1,0,242.625591
1390708,2341802,25,unknown,19,0,0,53819,87740,129413,text,14,2,0,53058.322684
1832515,2382630,25,646,16,1,0,91,87741,129413,text,18,3,0,438.945353
1832515,2714196,25,646,36,22,6,133475,87746,129413,image,3,1,0,6874.123604
739315,1886493,25,123216,7,0,0,159,87714,129413,text,13,3,0,16699.109506
1832515,3867440,25,646,17,4,5,638,89818,129413,text,7,6,1,4911.998269
1246494,3096406,25,unknown,26,0,0,90351,87751,129413,text,18,5,1,7063.493556
1131144,2171089,25,646,19,0,0,639,87731,129413,text,14,2,0,215.963771
1832515,5270664,25,646,11,2,4,89978,90092,129592,text,16,6,1,255.736001
1108265,2947770,25,593,2,0,0,115,87749,129413,image,16,3,0,534.693744
1130853,2066303,25,646,35,0,0,58733,87724,129413,text,17,4,0,60.692007
1136997,2241013,25,646,30,0,0,46117,87735,129413,text,16,5,1,41783.626953
739315,1619719,25,123216,4,17,0,16566,83770,129302,text,8,4,0,18376.65226
1722083,3017892,25,646,2,0,0,43471,87750,129413,text,16,4,0,54747.328421
212590,1867125,25,123216,7,0,0,90968,87713,129413,text,11,2,0,2046.825114
2316550,2772726,25,646,5,4,0,775,87747,129413,text,15,1,0,99.926542
1832515,2957291,25,646,18,12,1,115,87749,129413,text,18,3,0,38455.425851
1131547,5163592,25,610,13,2,4,90887,83785,129304,text,21,4,0,32488.461495
1131144,2505505,25,646,13,0,0,90351,87745,129413,text,13,6,1,23227.304572
1130853,3299745,25,646,30,0,1,727,87755,129413,text,20,1,0,27243.4545
1722083,3214530,25,646,6,0,0,775,87754,129413,text,13,0,0,4426.898811
1393463,2340313,25,unknown,17,0,0,727,87740,129413,text,13,2,0,54938.609601
775078,1671221,25,593,1,0,0,46117,87703,129413,image,14,0,0,24.7351
739315,1511821,25,123216,5,20,0,47892,87293,129450,text,17,4,0,3630.636036
1258803,1880678,25,646,19,0,0,90351,87713,129413,text,18,2,0,27075.583172
1593307,1592002,25,unknown,25,31,0,44708,87297,129450,image,18,3,0,7594.741979
212590,2931080,25,123216,9,1,0,94814,87749,129413,text,11,3,0,847.534225
1393463,2677942,25,unknown,19,24,5,133475,87746,129413,text,18,0,0,44569.666853
150898,1702440,25,646,1,0,0,1167,83772,129302,text,7,2,0,6.994311
151119,2092037,25,123216,10,0,0,620,87726,129413,image,16,5,1,8198.294054
1678681,1772983,unknown,658,2,0,0,90739,87708,129413,text,13,5,1,1893.035912
212590,1619719,25,123216,4,17,0,16566,83770,129302,text,8,4,0,452.517076
739315,1469204,25,123216,4,6,0,55106,87014,129438,text,12,1,0,21075.925628
1262120,2149700,25,646,29,0,0,620,87730,129413,text,13,1,0,48553.756392
1131144,1784276,25,646,20,0,0,90233,87708,129413,text,18,5,1,1898.023058
1832515,2677532,25,646,22,1,0,90682,87746,129413,text,17,0,0,3728.955825
2316550,2667321,25,646,5,1,0,133475,87746,129413,text,16,0,0,1649.242952
739315,4688836,25,123216,6,0,0,119,89830,129413,text,16,3,0,3057.173299
1614722,1890520,25,123216,3,0,0,55676,87714,129413,text,15,3,0,4434.957185
212590,3888392,25,123216,6,0,0,105672,89818,129413,text,13,6,1,52742.160704
212590,755724,25,123216,2,1,0,49706,77511,128680,text,9,0,0,3075.616929
1131547,1678787,25,610,32,0,0,93538,87703,129413,text,17,0,0,1468.899571
1131547,1280935,25,610,8,0,0,44684,87284,129450,image,13,5,1,7468.477065
2316550,4569710,25,646,1,0,0,119,89829,129413,text,16,1,0,114.190704
1258962,2181829,25,unknown,25,0,0,634,87731,129413,image,19,2,0,30076.647188
739315,1453028,25,123216,4,1,0,43017,87291,129450,text,11,0,0,6010.829053
1131144,1934660,25,646,16,0,0,661,87716,129413,text,9,5,1,73817.249091
2337057,3830135,unknown,610,3,1,0,119,89817,129413,text,13,5,1,16595.909533
1393218,2277752,unknown,unknown,17,0,0,125,87737,129413,text,17,6,1,43028.145359
151236,400455,unknown,658,1,0,0,83,72877,128414,image,14,0,0,6.820201
1264110,1842735,25,610,14,0,0,94810,87712,129413,text,16,1,0,11578.268415
739315,2120673,25,123216,8,0,0,634,87728,129413,image,16,6,1,46618.845711
1393218,1586579,unknown,unknown,25,0,0,10502,87297,129450,text,15,3,0,18830.979497
150898,1956117,25,646,3,0,0,638,87717,129413,image,18,5,1,1804.768359
1934782,2513669,25,unknown,4,2,0,91,87745,129413,text,15,6,1,425.395161
1266721,1697164,25,unknown,21,0,0,90739,87704,129413,text,18,1,0,4744.215513
1108265,1361566,25,593,2,0,0,105,87009,129438,text,8,2,0,879.296064
1934782,2875769,25,unknown,4,4,0,93497,87748,129413,text,14,2,0,92.411031
1614802,1690647,unknown,unknown,1,0,0,89978,87704,129413,text,15,1,0,303.647161
1131144,3154360,25,646,7,0,0,90682,87752,129413,text,14,6,1,50285.954234
1262120,2290485,25,646,28,0,0,90739,87738,129413,text,12,0,0,2575.344011
1130778,1880622,25,593,2,0,0,119,87713,129413,image,18,2,0,907.140178
1262120,2269238,25,646,21,1,0,90351,87736,129413,text,14,6,1,45974.043939
1130853,1287317,25,646,12,2,0,1933,87005,129438,image,14,5,1,8.681002
1131144,1248849,25,646,8,1,0,90739,87003,129438,image,16,3,0,618.327822
1258962,2261039,25,unknown,17,0,0,727,87737,129413,text,11,6,1,1105.190605
1131144,3873164,25,646,16,0,0,620,89818,129413,text,9,6,1,66516.919044
1722083,4500753,25,646,8,0,0,93497,89828,129413,text,13,0,0,64325.775029
212590,770263,25,123216,0,1,0,44348,85854,129391,text,17,1,0,3758.94396
1614802,3988797,unknown,unknown,5,0,0,1098,89820,129413,image,2,1,0,1651.603001
151119,2136771,25,123216,2,0,0,123,87729,129413,video/mp4,15,0,0,392.17138
1130853,2363305,25,646,17,0,0,90351,87741,129413,text,13,3,0,4184.690473
1722083,1982767,25,646,1,0,0,434,87720,129413,text,16,0,0,3073.159502
1264110,2796806,25,610,35,1,0,601,87747,129413,text,18,1,0,33326.05167
1386048,1733657,25,593,4,0,0,388,87706,129413,text,19,3,0,5.979768
1264110,1691384,25,610,22,0,0,48347,87704,129413,text,15,1,0,14194.096876
1131144,3349103,25,646,14,0,1,102210,87756,129413,text,15,2,0,46150.584122
1722083,2032592,25,646,4,0,0,93855,87722,129413,image,18,2,0,27894.367716
212590,798002,25,123216,0,1,0,1137,78773,128767,text,2,3,0,17612.830525
151119,2354082,25,123216,7,4,0,115,87740,129413,image,2,3,0,2759.982031
1722083,2173140,25,646,3,0,0,113386,87731,129413,text,15,2,0,46984.636495
1722083,2938198,25,646,7,1,0,115,87749,129413,text,14,3,0,3232.362154
1722083,3115167,25,646,9,0,0,123,87751,129413,image,2,6,1,3705.249364
775078,4073785,25,593,1,0,0,163,89822,129413,image,13,2,0,651.860463
1130853,1279715,25,646,1,0,0,49378,87005,129438,text,12,5,1,705.873422
1491144,2047745,25,646,2,0,0,661,87723,129413,text,17,3,0,11.6313
1258962,1798410,25,unknown,13,0,0,388,87709,129413,text,13,6,1,23386.540084
1832515,1869111,25,646,16,0,0,90351,87713,129413,image,13,2,0,7223.828064
1131144,1521375,25,646,17,5,0,44703,87294,129450,image,17,5,1,2925.209331
212590,1992815,25,123216,8,0,0,269,87718,129413,text,7,1,0,5459.657944
1832515,3225700,25,646,36,2,1,60288,87754,129413,text,16,0,0,8026.404065
748897,3021338,25,658,2,1,0,60342,87750,129413,text,17,4,0,79504.586335
739315,1171626,25,123216,2,0,0,43017,87279,129450,text,11,6,1,84502.619892
1262120,1708988,25,646,27,0,0,94814,87705,129413,text,14,2,0,16729.868987
151119,2330262,25,123216,16,7,0,634,87739,129413,image,19,1,0,36345.963295
1178073,2096677,25,646,2,0,0,90738,87726,129413,text,19,5,1,246.30281
1934782,2426297,25,unknown,2,3,0,94189,87743,129413,text,11,5,1,300.922008
1130853,4270196,25,646,2,4,2,388,89824,129413,text,18,4,0,258.828919
1130853,2895573,25,646,4,11,4,60394,87748,129413,text,18,2,0,278.891972
739315,1385733,25,123216,3,1,0,96981,87288,129450,text,11,3,0,5082.079405
739315,1618320,25,123216,5,21,0,16557,83770,129302,text,7,4,0,21208.403762
1491144,3169401,25,646,3,1,0,1098,87753,129413,text,17,6,1,47.18752
1130757,1829507,25,612,4,0,0,96649,87711,129413,image,17,0,0,974.15605
1258962,2361035,25,unknown,29,1,0,637,87741,129413,text,11,3,0,1391.949703
739315,1234291,25,123216,3,0,0,90739,87003,129438,text,7,3,0,37060.832937
1722083,2641445,25,646,7,0,0,52153,87746,129413,text,14,0,0,2615.408453
1130853,2677676,25,646,18,19,1,133475,87746,129413,image,17,0,0,2087.652453
1361649,1886371,25,658,8,0,0,93570,87714,129413,text,13,3,0,90.457951
1678681,3219039,unknown,658,2,0,0,60288,87754,129413,text,14,0,0,1266.734561
148669,2627308,25,593,20,0,0,638,87746,129413,text,11,0,0,1051.03402
1393218,2292216,unknown,unknown,17,0,0,105,87738,129413,text,13,0,0,5923.086785
1131547,2260221,25,610,18,0,0,93031,87736,129413,text,10,6,1,1675.898102
1934782,2524296,25,unknown,5,2,0,119,87745,129413,text,17,6,1,12718.658514
212590,684444,25,123216,0,1,0,96694,76393,128590,text,12,4,0,272.462264
1832515,2233352,25,646,5,0,0,90739,87734,129413,text,13,5,1,29.46154
1678681,2020879,unknown,658,1,0,0,105,87722,129413,image,12,2,0,12.992658
1722083,3046455,25,646,5,5,0,90739,87750,129413,image,2,5,1,17740.622485
2316550,3347621,25,646,4,0,2,144434,87756,129413,text,15,2,0,2421.15114
1130930,4230400,25,610,4,0,0,90351,89824,129413,text,11,4,0,1107.009606
696808,717346,25,658,1,0,0,1973,77372,128674,text,19,6,1,44097.396515
1264110,1731181,25,610,19,0,0,167,87706,129413,text,17,3,0,7945.737729
1491144,5142590,25,646,0,0,4,50076,83785,129304,text,16,4,0,291.612706
1262120,3079444,25,646,13,0,0,110871,87751,129413,text,14,5,1,50771.300575
149539,1204729,25,658,0,1,0,46821,87281,129450,text,14,1,0,281.36334
1491144,1657878,25,646,2,0,0,102210,87702,129413,text,15,6,1,610.059252
150898,4503533,25,646,2,0,0,598,89828,129413,text,14,0,0,18.310562
1130853,1747952,25,646,2,0,0,91,87707,129413,text,17,4,0,12719.463993
1832515,4889422,25,646,6,1,0,620,89832,129413,image,21,6,1,1729.740191
1131144,1835180,25,646,16,0,0,53715,87712,129413,text,12,1,0,185.260072
1258803,1712546,25,646,27,0,0,159,87705,129413,text,16,2,0,8198.123666
1130853,2303243,25,646,17,0,0,1157,87738,129413,text,17,0,0,678.728627
1131547,2304694,25,610,22,0,0,90739,87738,129413,text,18,0,0,4854.481419
1832515,3958070,25,646,1,0,1,652,89820,129413,text,14,0,0,70.838163
1264110,3400589,25,610,15,8,4,89,87757,129413,text,12,3,0,64752.111567
1593307,1584285,25,unknown,26,0,0,43021,87297,129450,text,13,3,0,24139.229768
775078,1392274,25,593,1,0,0,96074,87288,129450,image,17,3,0,75.786701
1393218,2676922,unknown,unknown,15,1,0,133475,87746,129413,text,17,0,0,45678.84491
150898,1696331,25,646,3,0,0,620,87704,129413,text,17,1,0,657.877247
151119,2934406,25,123216,5,2,0,90682,87749,129413,text,12,3,0,278.955496
1678681,4699294,unknown,658,1,0,0,434,89830,129413,image,18,3,0,161.829954
1491144,2131121,25,646,1,0,0,810,87729,129413,text,11,0,0,747.34994
1264110,1688973,25,610,20,0,0,105,87704,129413,text,14,1,0,18033.576372
1130853,2340429,25,646,17,0,0,388,87740,129413,text,13,2,0,1298.940595
2316550,2368539,25,646,3,0,0,93389,87741,129413,text,15,3,0,372.05912
1130757,1829474,25,612,4,0,0,115,87711,129413,image,17,0,0,1064.929442
1131547,2160215,25,610,38,0,0,620,87730,129413,video/mp4,18,1,0,2095.707629
1722083,4432430,25,646,5,0,0,388,89827,129413,text,13,6,1,61064.67552
1678681,5364918,unknown,658,2,0,0,54487,90094,129592,text,12,1,0,10.058452
1264110,2959980,25,610,33,9,2,607,87749,129413,text,18,3,0,31660.915426
1130853,4027553,25,646,3,6,4,123,89821,129413,text,17,1,0,38132.334166
1262986,1773175,25,unknown,17,0,0,727,87708,129413,image,13,5,1,23039.546668
1678681,2037806,unknown,658,1,0,0,90351,87723,129413,image,12,3,0,23991.264854
1258803,2786945,25,646,23,0,0,127,87747,129413,text,17,1,0,7949.490555
696808,722110,25,658,1,0,0,93151,77502,128679,text,16,4,0,1077.094247
1654889,1753019,unknown,unknown,13,0,0,53425,83773,129302,text,21,4,0,1880.526198
1832515,2674079,25,646,28,12,4,90682,87746,129413,text,17,0,0,4599.845481
1262986,2181371,25,unknown,20,0,0,94184,87731,129413,image,18,2,0,33125.167229
1934782,3158773,25,unknown,2,2,0,94189,87753,129413,text,15,6,1,11317.818343
1108265,2246725,25,593,3,1,0,105,87734,129413,image,18,5,1,301.371509
1130853,2943029,25,646,14,18,4,115,87749,129413,text,15,3,0,978.104737
150898,5092596,25,646,3,1,0,55275,90088,129592,text,16,3,0,1912.580882
739315,2106119,25,123216,7,0,0,55237,87727,129413,text,10,6,1,68371.836927
212590,2209501,25,123216,5,0,0,91,87733,129413,text,11,4,0,792.595032
1678681,2021118,unknown,658,1,0,0,90739,87722,129413,text,13,2,0,27.832592
1130930,4017513,25,610,1,0,0,110871,89821,129413,text,15,1,0,9125.941519
1130853,3080880,25,646,12,0,0,119,87751,129413,text,15,5,1,13951.464482
1393218,2241006,unknown,unknown,19,0,0,94721,87735,129413,text,16,5,1,45419.414149
1262986,3225622,25,unknown,36,2,1,682,87754,129413,text,16,0,0,42312.109278
151119,2977889,25,123216,3,5,0,115,87749,129413,image,2,4,0,7505.5845
1131547,1722249,25,610,12,0,0,1965,87706,129413,text,12,3,0,1941.557816
1131144,2956108,25,646,14,14,2,115,87749,129413,text,17,3,0,42882.928788
1832515,4270229,25,646,2,2,2,388,89824,129413,text,18,4,0,7122.881997
1131144,3973574,25,646,10,10,4,388,89820,129413,text,19,0,0,3414.069507
1262120,1791712,25,646,13,0,0,46124,87709,129413,text,10,6,1,33797.299263
1131144,1670230,25,646,23,0,0,1098,87703,129413,image,12,0,0,195.10637
212590,1623209,25,123216,5,0,0,90910,87700,129413,text,10,5,1,209.918258
1934782,2429954,25,unknown,2,3,0,620,87743,129413,text,14,5,1,21996.482827
1654889,3082484,unknown,unknown,13,3,4,119,87751,129413,text,15,5,1,17160.02106
1131547,1789088,25,610,14,0,0,93538,87709,129413,text,9,6,1,699.629169
739315,3005986,25,123216,8,0,0,1097,87750,129413,text,13,4,0,61492.412858
151119,2022077,25,123216,4,0,0,57877,87722,129413,image,14,2,0,1065.974494
1491144,2946092,25,646,1,0,0,62778,87749,129413,text,15,3,0,29.445027
1264110,3905889,25,610,16,0,1,634,89819,129413,text,18,6,1,40783.922298
1491144,1737688,25,646,3,0,0,90363,87707,129413,text,13,4,0,70.539009
1678681,2040474,unknown,658,2,0,0,48436,87723,129413,text,14,3,0,16983.06984
2316550,3402803,25,646,3,1,0,94189,87757,129413,text,13,3,0,2313.494367
150898,1723219,25,646,13,0,0,43471,87706,129413,text,14,3,0,125.018374
1262120,3299840,25,646,41,0,1,727,87755,129413,text,20,1,0,31366.185759
1130853,2183114,25,646,4,0,0,634,87731,129413,image,20,2,0,31999.553142
1108265,2202588,25,593,2,0,0,727,87732,129413,image,19,3,0,382.083042
1131144,1612632,25,646,22,0,0,16557,83769,129302,text,6,1,0,953.343515
1258803,2170080,25,646,20,0,0,94008,87731,129413,text,13,2,0,49049.343824
1393218,2260250,unknown,unknown,19,0,0,620,87736,129413,text,10,6,1,65091.983098
1130930,1184633,25,610,1,0,0,47892,87279,129450,text,17,6,1,4631.521972
151119,2096201,25,123216,4,0,0,90738,87726,129413,image,18,5,1,1118.797488
150898,1435768,25,646,3,0,0,119,87013,129438,image,6,6,1,5832.257776
1108265,2957031,25,593,3,6,0,727,87749,129413,text,18,3,0,2396.402766
1130853,2677944,25,646,32,10,5,133475,87746,129413,video/mp4,18,0,0,5064.807931
1832515,3299621,25,646,24,0,1,60342,87755,129413,text,20,1,0,28598.844323
1131144,1768271,25,646,13,0,0,44054,83773,129302,text,6,5,1,4587.207996
1393463,2211249,25,unknown,11,0,0,81,87733,129413,image,16,4,0,44530.314954
2037145,2386472,unknown,unknown,6,1,0,119,87741,129413,image,0,4,0,13327.755
775078,4680019,25,593,1,0,2,123225,89830,129413,image,15,3,0,23.681904
739315,2930975,25,123216,9,1,0,95128,87749,129413,text,11,3,0,26573.747511
212590,1305234,25,123216,6,1,0,119,87006,129438,text,10,6,1,1129.643565
1491144,1623444,25,646,1,0,0,90351,87700,129413,text,12,5,1,431.559661
1491144,4735592,25,646,3,4,0,90739,89831,129413,text,12,4,0,1440.932513
1130778,2149347,25,593,2,0,0,55705,87730,129413,text,13,1,0,990.420485
1131144,1596575,25,646,11,0,0,43021,87298,129450,text,15,5,1,4331.168536
2337057,3084419,unknown,610,4,1,0,93031,87751,129413,text,15,5,1,3474.060484
1130853,4148225,25,646,1,0,5,83,89823,129413,text,15,3,0,332.552357
1130778,1541719,25,593,6,10,0,775,87016,129438,text,13,6,1,17385.222009
1678681,4461121,unknown,658,1,0,0,46124,89827,129413,image,18,6,1,3427.564541
1654889,2439988,unknown,unknown,34,1,0,81,87743,129413,image,16,5,1,4368.868592
696808,717449,25,658,1,0,0,105336,75379,128551,text,6,0,0,254.810638
1491144,2291834,25,646,9,0,0,90233,87738,129413,text,13,0,0,350.429318
1131547,1383647,25,610,10,0,0,44991,87009,129438,image,17,2,0,7768.583465
1722083,4671738,25,646,6,0,0,119,89830,129413,text,13,3,0,66590.889991
1614722,2089705,25,123216,9,0,0,388,87726,129413,text,15,5,1,242.39915
212590,1410734,25,123216,4,0,0,112790,87289,129450,text,15,4,0,432.448638
2316550,3967528,25,646,4,2,0,90738,89820,129413,text,17,0,0,27.385229
212590,2341135,25,123216,7,0,0,1097,87740,129413,text,14,2,0,14990.516455
739315,1509609,25,123216,5,12,0,44714,87293,129450,text,16,4,0,7806.041402
1130853,3227218,25,646,43,4,1,388,87754,129413,text,17,0,0,12975.598708
739315,2483165,25,123216,7,0,0,1098,87744,129413,text,9,6,1,74889.016748
739315,942057,25,123216,1,0,0,131,78146,128719,text,11,6,1,196403.276102
1935866,2520622,unknown,unknown,5,1,0,119,87745,129413,text,16,6,1,42344.24461
212590,712926,25,123216,1,0,0,634,78267,128742,text,9,2,0,12365.998139
212590,1606598,25,123216,4,41,0,1167,83769,129302,text,2,1,0,838.829307
739315,1448892,25,123216,6,2,0,90910,87013,129438,text,15,6,1,10043.458874
212590,2087523,25,123216,8,0,0,620,87726,129413,image,15,5,1,53495.082822
150898,1456006,25,646,12,0,0,44680,87291,129450,text,15,0,0,520.117503
1266721,3225745,25,unknown,37,8,4,634,87754,129413,text,16,0,0,42675.798506
1934782,2507536,25,unknown,5,0,0,607,87744,129413,text,14,6,1,25396.636436
3017860,3006123,25,123216,6,0,0,388,87750,129413,text,13,4,0,57444.343136
1832515,4578695,25,646,3,0,0,617,89829,129413,text,18,1,0,1224.601176
696808,750552,25,658,2,1,0,90381,74796,128532,text,8,5,1,215.385141
1130853,1606065,25,646,22,2,0,46287,83769,129302,text,19,0,0,421.529025
1262986,2531170,25,unknown,23,1,0,119,87745,129413,image,18,6,1,34712.911831
151236,858657,unknown,658,1,0,0,620,78145,128719,image,13,3,0,483821.176616
739315,1819499,25,123216,8,0,0,47,87711,129413,text,11,0,0,1619.59844
739315,1705895,25,123216,8,0,0,16511,83772,129302,text,9,2,0,71336.585239
1130853,1414141,25,646,20,7,0,77,87011,129438,image,18,4,0,15.507524
150898,1829650,25,646,5,3,0,727,87711,129413,image,17,0,0,5935.744478
1264110,2256591,25,610,16,0,0,90351,87736,129413,text,9,6,1,63090.54845
1934640,2322880,unknown,unknown,4,1,0,90493,87739,129413,text,15,1,0,7126.020591
